Timestamp,GPU Utilization (%),GPU Memory Utilization (%)
1717995436,79,55
1717995437,100,27
1717995438,74,52
1717995439,79,55
1717995440,72,50
1717995441,76,54
1717995442,76,45
1717995443,78,56
1717995444,72,51
1717995445,77,52
1717995446,88,40
1717995447,79,57
1717995448,86,43
1717995449,76,57
1717995450,80,57
1717995452,74,53
1717995453,91,28
1717995454,81,42
1717995455,73,54
1717995456,100,27
1717995457,80,60
1717995458,100,28
1717995459,79,56
1717995460,71,51
1717995461,78,58
1717995462,77,57
1717995463,83,46
1717995464,100,27
1717995465,79,56
1717995466,81,58
1717995468,97,27
1717995469,100,25
1717995470,76,61
1717995471,74,54
1717995472,100,25
1717995473,73,53
1717995474,76,61
1717995475,78,58
1717995476,76,56
1717995477,76,57
1717995478,91,32
1717995479,96,33
1717995480,80,61
1717995481,80,61
1717995482,100,26
1717995483,73,56
1717995485,73,56
1717995486,79,39
1717995487,77,62
1717995488,100,27
1717995489,73,55
1717995490,100,28
1717995491,79,59
1717995492,74,54
1717995493,79,58
1717995494,92,34
1717995495,100,28
1717995496,81,58
1717995497,76,54
1717995498,97,27
1717995499,100,28
1717995500,100,26
1717995502,82,55
1717995503,75,53
1717995504,70,50
1717995505,100,26
1717995506,67,50
1717995507,100,25
1717995508,80,44
1717995509,77,53
1717995510,98,27
1717995511,72,52
1717995512,77,54
1717995513,73,55
1717995514,73,55
1717995515,78,59
1717995516,70,54
1717995517,79,55
1717995519,80,56
1717995520,100,27
1717995521,82,61
1717995522,77,58
1717995523,81,60
1717995524,83,62
1717995525,80,61
1717995526,81,45
1717995527,71,55
1717995528,78,60
1717995529,74,56
1717995530,100,25
1717995531,78,51
1717995532,87,38
1717995534,72,55
1717995535,73,56
1717995536,100,27
1717995537,75,61
1717995538,100,25
1717995539,72,54
1717995540,75,57
1717995541,79,60
1717995542,76,58
1717995543,82,62
1717995544,78,60
1717995545,83,43
1717995546,100,26
1717995547,100,26
1717995548,100,36
1717995550,73,55
1717995551,70,54
1717995552,100,27
1717995553,69,53
1717995554,75,57
1717995555,100,27
1717995556,79,60
1717995557,75,57
1717995558,72,55
1717995559,100,26
1717995560,100,35
1717995561,66,48
1717995562,99,31
1717995563,73,53
1717995564,100,43
1717995565,84,43
1717995567,71,50
1717995568,92,24
1717995569,73,50
1717995570,77,53
1717995571,78,54
1717995572,86,43
1717995573,78,55
1717995574,78,55
1717995575,78,55
1717995576,70,50
1717995577,100,25
1717995578,91,34
1717995579,77,54
1717995580,79,53
1717995581,78,50
1717995582,100,25
1717995584,73,53
1717995585,79,58
1717995586,94,29
1717995587,100,31
1717995588,70,54
1717995589,76,54
1717995590,87,36
1717995591,88,36
1717995592,100,25
1717995593,78,55
1717995594,76,53
1717995595,96,36
1717995596,70,50
1717995597,70,50
1717995598,0,0
1717995600,96,29
1717995601,74,44
1717995602,81,32
1717995603,74,38
1717995604,78,56
1717995605,75,49
1717995606,73,52
1717995607,69,49
1717995608,69,49
1717995609,71,34
1717995610,100,29
1717995611,75,53
1717995612,73,53
1717995613,76,52
1717995614,88,31
1717995615,72,52
1717995617,72,51
1717995618,77,55
1717995619,70,51
1717995620,97,37
1717995621,74,52
1717995622,75,56
1717995623,100,26
1717995624,79,42
1717995625,71,51
1717995626,78,56
1717995627,71,51
1717995628,77,54
1717995629,83,40
1717995630,76,54
1717995631,78,41
1717995633,100,27
1717995634,75,54
1717995635,68,49
1717995636,100,28
1717995637,99,29
1717995638,5,4
1717995639,71,52
1717995640,75,55
1717995641,71,52
1717995642,81,40
1717995643,75,54
1717995644,76,51
1717995645,86,34
1717995646,75,54
1717995647,75,55
1717995648,93,54
1717995650,94,29
1717995651,72,51
1717995652,81,58
1717995653,74,50
1717995654,68,49
1717995655,68,49
1717995656,72,53
1717995657,100,25
1717995658,75,53
1717995659,70,50
1717995660,90,34
1717995661,70,51
1717995662,71,50
1717995663,72,51
1717995664,80,57
1717995665,81,28
1717995667,69,49
1717995668,72,52
1717995669,86,30
1717995670,73,54
1717995671,75,54
1717995672,75,54
1717995673,76,55
1717995674,100,25
1717995675,56,39
1717995676,72,50
1717995677,87,43
1717995678,73,56
1717995679,78,55
1717995680,77,55
1717995681,71,50
1717995682,68,53
1717995683,100,27
1717995685,70,49
1717995686,67,50
1717995687,100,26
1717995688,100,29
1717995689,100,27
1717995690,76,53
1717995691,72,53
1717995692,75,53
1717995693,75,53
1717995694,74,54
1717995695,75,40
1717995696,100,27
1717995697,75,53
1717995698,87,53
1717995699,75,52
1717995701,72,51
1717995702,100,27
1717995703,71,53
1717995704,100,25
1717995705,76,55
1717995706,75,54
1717995707,89,50
1717995708,81,47
1717995709,76,49
1717995710,82,35
1717995711,79,46
1717995712,76,55
1717995713,76,56
1717995714,45,0
1717995715,95,35
1717995716,71,51
1717995718,75,53
1717995719,70,49
1717995720,72,51
1717995721,95,29
1717995722,71,49
1717995723,72,51
1717995724,76,41
1717995725,77,54
1717995726,91,31
1717995727,74,56
1717995728,77,57
1717995729,85,33
1717995730,76,58
1717995731,76,55
1717995732,100,27
1717995733,74,53
1717995735,80,57
1717995736,74,58
1717995737,94,26
1717995738,75,54
1717995739,92,57
1717995740,75,55
1717995741,84,54
1717995742,83,38
1717995743,96,56
1717995744,74,53
1717995745,95,30
1717995746,100,27
1717995747,75,55
1717995748,70,52
1717995749,70,51
1717995751,74,54
1717995752,100,25
1717995753,77,56
1717995754,72,53
1717995755,44,59
1717995756,80,59
1717995757,79,58
1717995758,74,54
1717995759,81,55
1717995760,81,53
1717995761,80,44
1717995762,80,60
1717995763,77,58
1717995764,78,58
1717995765,78,59
1717995767,78,59
1717995768,97,29
1717995769,78,60
1717995770,77,58
1717995771,83,53
1717995772,82,55
1717995773,77,58
1717995774,82,56
1717995775,80,60
1717995776,92,33
1717995777,94,37
1717995778,93,35
1717995779,98,28
1717995780,82,63
1717995781,82,64
1717995782,80,60
1717995784,82,62
1717995785,74,56
1717995786,73,44
1717995787,78,59
1717995788,73,56
1717995789,91,35
1717995790,76,59
1717995791,80,62
1717995792,77,61
1717995793,74,58
1717995794,73,57
1717995795,80,62
1717995796,100,25
1717995797,89,26
1717995798,81,60
1717995800,89,38
1717995801,77,59
1717995802,81,59
1717995803,89,38
1717995804,79,61
1717995805,79,53
1717995806,83,45
1717995807,77,58
1717995808,82,62
1717995809,78,60
1717995810,85,35
1717995811,76,58
1717995812,100,25
1717995813,73,55
1717995814,77,57
1717995815,82,63
1717995817,77,58
1717995818,82,62
1717995819,79,61
1717995820,85,40
1717995821,87,45
1717995822,63,56
1717995823,71,55
1717995824,97,28
1717995825,72,57
1717995826,84,60
1717995827,96,28
1717995828,79,57
1717995829,100,27
1717995830,75,56
1717995831,73,57
1717995832,70,54
1717995834,80,63
1717995835,95,27
1717995836,78,61
1717995837,76,59
1717995838,86,34
1717995839,78,58
1717995840,81,60
1717995841,100,27
1717995842,80,57
1717995843,100,27
1717995844,69,54
1717995845,73,56
1717995846,74,46
1717995847,80,62
1717995848,88,34
1717995849,80,55
1717995851,79,63
1717995852,85,64
1717995853,80,48
1717995854,76,58
1717995855,84,58
1717995856,79,60
1717995857,80,60
1717995858,95,36
1717995859,80,60
1717995860,81,62
1717995861,96,33
1717995862,100,25
1717995863,74,52
1717995864,75,57
1717995865,80,61
1717995866,95,33
1717995868,80,60
1717995869,100,26
1717995870,74,54
1717995871,100,25
1717995872,80,59
1717995873,75,57
1717995874,76,57
1717995875,79,59
1717995876,82,53
1717995877,87,36
1717995878,100,27
1717995879,80,62
1717995880,78,62
1717995881,78,61
1717995882,72,56
1717995883,76,60
1717995885,73,56
1717995886,70,56
1717995887,100,27
1717995888,85,44
1717995889,82,61
1717995890,78,58
1717995891,76,56
1717995892,73,54
1717995893,90,35
1717995894,76,57
1717995895,84,44
1717995896,76,56
1717995897,74,55
1717995898,82,62
1717995899,97,26
1717995900,100,27
1717995902,80,62
1717995903,92,31
1717995904,75,58
1717995905,80,58
1717995906,82,65
1717995907,81,49
1717995908,83,65
1717995909,77,52
1717995910,81,63
1717995911,71,56
1717995912,82,65
1717995913,94,35
1717995914,71,55
1717995915,81,61
1717995916,82,60
1717995917,100,27
1717995919,95,30
1717995920,81,61
1717995921,81,62
1717995922,98,29
1717995923,78,61
1717995924,74,63
1717995925,74,59
1717995926,100,27
1717995927,100,27
1717995928,100,25
1717995929,86,35
1717995930,81,37
1717995931,89,25
1717995932,67,50
1717995933,100,27
1717995935,75,55
1717995936,72,56
1717995937,75,55
1717995938,70,51
1717995939,68,50
1717995940,71,57
1717995941,69,51
1717995942,78,58
1717995943,55,43
1717995944,65,53
1717995945,73,57
1717995946,86,36
1717995947,93,36
1717995948,71,56
1717995949,100,26
1717995951,73,57
1717995952,78,62
1717995953,100,25
1717995954,100,25
1717995955,82,61
1717995956,92,27
1717995957,100,27
1717995958,73,57
1717995959,75,59
1717995960,73,63
1717995961,74,57
1717995962,80,62
1717995963,88,44
1717995964,79,59
1717995965,79,62
1717995966,77,59
1717995968,80,62
1717995969,78,60
1717995970,77,58
1717995971,84,63
1717995972,100,50
1717995973,78,59
1717995974,79,60
1717995975,94,26
1717995976,84,55
1717995977,93,26
1717995978,89,25
1717995979,73,49
1717995980,93,31
1717995981,83,43
1717995982,83,61
1717995983,66,49
1717995985,73,54
1717995986,76,57
1717995987,0,0
1717995988,77,58
1717995989,72,54
1717995990,96,28
1717995991,100,28
1717995992,87,27
1717995993,69,51
1717995994,77,57
1717995995,90,39
1717995996,86,54
1717995997,81,41
1717995998,97,25
1717995999,72,50
1717996000,77,53
1717996002,79,54
1717996003,96,31
1717996004,100,26
1717996005,100,27
1717996006,76,53
1717996007,76,53
1717996008,70,51
1717996009,71,56
1717996010,77,57
1717996011,70,53
1717996012,75,55
1717996013,100,28
1717996014,75,56
1717996015,73,55
1717996016,74,41
1717996018,100,27
1717996019,81,63
1717996020,81,63
1717996021,69,62
1717996022,73,58
1717996023,78,61
1717996024,82,64
1717996025,75,59
1717996026,68,46
1717996027,99,29
1717996028,73,59
1717996029,71,58
1717996030,73,59
1717996031,74,60
1717996032,100,25
1717996033,79,60
1717996035,74,56
1717996036,78,58
1717996037,100,25
1717996038,76,56
1717996039,81,61
1717996040,80,61
1717996041,82,61
1717996042,84,64
1717996043,93,31
1717996044,86,29
1717996045,73,61
1717996046,97,25
1717996047,73,55
1717996048,74,55
1717996049,92,51
1717996050,76,58
1717996052,70,53
1717996053,72,55
1717996054,78,54
1717996055,78,60
1717996056,84,48
1717996057,72,56
1717996058,71,56
1717996059,77,61
1717996060,73,58
1717996061,73,58
1717996062,75,59
1717996063,79,62
1717996064,81,64
1717996065,75,59
1717996066,77,45
1717996067,68,54
1717996069,68,54
1717996070,100,42
1717996071,72,58
1717996072,78,62
1717996073,87,42
1717996074,100,36
1717996075,77,62
1717996076,100,27
1717996077,100,27
1717996078,77,58
1717996079,73,55
1717996080,71,54
1717996081,96,27
1717996082,94,25
1717996083,80,57
1717996084,100,30
1717996086,74,42
1717996087,74,55
1717996088,78,56
1717996089,73,54
1717996090,77,59
1717996091,76,57
1717996092,100,25
1717996093,82,34
1717996094,75,29
1717996095,82,58
1717996096,77,54
1717996097,97,31
1717996098,74,54
1717996099,76,44
1717996100,80,39
1717996102,70,48
1717996103,75,52
1717996104,83,43
1717996105,81,37
1717996106,73,51
1717996107,100,43
1717996108,100,27
1717996109,81,44
1717996110,100,27
1717996111,71,51
1717996112,74,53
1717996113,76,55
1717996114,76,56
1717996115,72,52
1717996116,86,39
1717996117,78,53
1717996119,100,26
1717996120,100,25
1717996121,88,53
1717996122,79,54
1717996123,79,55
1717996124,76,53
1717996125,77,27
1717996126,73,51
1717996127,78,41
1717996128,87,38
1717996129,79,50
1717996130,84,42
1717996131,100,25
1717996132,71,49
1717996133,70,31
1717996135,75,51
1717996136,69,49
1717996137,76,55
1717996138,91,34
1717996139,73,53
1717996140,71,51
1717996141,88,43
1717996142,81,58
1717996143,95,26
1717996144,78,54
1717996145,82,58
1717996146,78,47
1717996147,75,53
1717996148,74,53
1717996149,72,52
1717996150,80,53
1717996152,80,57
1717996153,71,51
1717996154,76,53
1717996155,80,57
1717996156,73,40
1717996157,89,34
1717996158,74,49
1717996159,79,39
1717996160,69,48
1717996161,94,27
1717996162,81,47
1717996163,71,51
1717996164,76,55
1717996165,68,50
1717996166,100,27
1717996167,96,34
1717996169,68,50
1717996170,84,39
1717996171,94,32
1717996172,71,49
1717996173,79,54
1717996174,79,54
1717996175,100,50
1717996176,79,55
1717996177,75,52
1717996178,87,37
1717996179,100,25
1717996180,100,27
1717996181,78,57
1717996182,74,55
1717996183,94,33
1717996184,100,30
1717996186,75,56
1717996187,77,60
1717996188,93,27
1717996189,71,53
1717996190,80,60
1717996191,82,58
1717996192,99,27
1717996193,71,55
1717996194,82,51
1717996195,82,63
1717996196,79,62
1717996197,80,62
1717996198,74,58
1717996199,100,27
1717996200,73,59
1717996202,79,61
1717996203,77,60
1717996204,72,56
1717996205,79,61
1717996206,73,57
1717996207,82,54
1717996208,72,54
1717996209,98,27
1717996210,80,61
1717996211,100,25
1717996212,76,56
1717996213,73,53
1717996214,72,53
1717996215,100,43
1717996216,79,57
1717996217,83,35
1717996219,73,53
1717996220,77,33
1717996221,80,59
1717996222,72,55
1717996223,77,57
1717996224,100,28
1717996225,71,54
1717996226,75,57
1717996227,79,60
1717996228,81,61
1717996229,74,57
1717996230,80,60
1717996231,70,53
1717996232,77,55
1717996233,75,58
1717996234,75,57
1717996236,78,62
1717996237,96,26
1717996238,100,26
1717996239,80,63
1717996240,76,63
1717996241,100,30
1717996242,78,63
1717996243,74,60
1717996244,73,65
1717996245,80,65
1717996246,71,58
1717996247,89,36
1717996248,89,36
1717996249,100,28
1717996250,77,52
1717996252,71,61
1717996253,75,60
1717996254,70,56
1717996255,71,56
1717996256,76,63
1717996257,72,58
1717996258,78,63
1717996259,88,47
1717996260,71,59
1717996261,80,66
1717996262,76,62
1717996263,73,66
1717996264,74,61
1717996265,80,62
1717996266,76,59
1717996267,71,63
1717996269,68,53
1717996270,87,25
1717996271,100,27
1717996272,80,63
1717996273,99,27
1717996274,79,62
1717996275,70,55
1717996276,71,55
1717996277,71,53
1717996278,97,27
1717996279,100,25
1717996280,100,28
1717996281,77,58
1717996282,78,59
1717996283,81,62
1717996285,73,56
1717996286,100,26
1717996287,81,52
1717996288,76,53
1717996289,73,57
1717996290,93,28
1717996291,66,50
1717996292,69,59
1717996293,72,54
1717996294,81,61
1717996295,89,28
1717996296,12,10
1717996297,100,30
1717996298,69,52
1717996299,74,56
1717996301,73,55
1717996302,100,27
1717996303,75,56
1717996304,76,49
1717996305,71,53
1717996306,68,51
1717996307,69,52
1717996308,71,51
1717996309,81,34
1717996310,89,35
1717996311,70,50
1717996312,77,55
1717996313,90,34
1717996314,73,47
1717996315,74,54
1717996316,75,50
1717996318,93,28
1717996319,94,34
1717996320,74,56
1717996321,90,34
1717996322,70,54
1717996323,72,52
1717996324,79,59
1717996325,80,62
1717996326,92,28
1717996327,75,55
1717996328,81,58
1717996329,74,55
1717996330,80,60
1717996331,80,31
1717996332,93,41
1717996333,100,25
1717996335,74,52
1717996336,100,25
1717996337,74,52
1717996338,99,27
1717996339,81,58
1717996340,94,54
1717996341,81,58
1717996342,88,36
1717996343,78,57
1717996344,93,40
1717996345,93,30
1717996346,80,58
1717996347,78,56
1717996348,91,57
1717996349,82,60
1717996350,92,36
1717996352,83,37
1717996353,72,27
1717996354,74,51
1717996355,72,50
1717996356,100,27
1717996357,100,27
1717996358,82,55
1717996359,100,28
1717996360,83,58
1717996361,78,53
1717996362,100,27
1717996363,82,57
1717996364,78,54
1717996365,100,25
1717996366,77,52
1717996367,73,51
1717996369,80,42
1717996370,69,49
1717996371,78,55
1717996372,78,55
1717996373,73,53
1717996374,71,51
1717996375,0,0
1717996376,100,25
1717996377,71,50
1717996378,100,27
1717996379,81,38
1717996380,95,25
1717996381,72,51
1717996382,70,50
1717996383,74,52
1717996384,72,51
1717996385,77,55
1717996387,100,28
1717996388,67,49
1717996389,75,55
1717996390,75,49
1717996391,100,25
1717996392,91,28
1717996393,74,53
1717996394,70,53
1717996395,76,58
1717996396,73,57
1717996397,69,53
1717996398,90,34
1717996399,80,61
1717996400,74,57
1717996401,82,41
1717996402,88,61
1717996404,82,63
1717996405,82,62
1717996406,82,62
1717996407,81,57
1717996408,80,59
1717996409,70,54
1717996410,100,25
1717996411,100,52
1717996412,100,25
1717996413,79,59
1717996414,82,61
1717996415,92,46
1717996416,100,27
1717996417,76,58
1717996418,81,63
1717996419,95,62
1717996421,77,59
1717996422,75,57
1717996423,83,63
1717996424,79,58
1717996425,74,56
1717996426,78,45
1717996427,80,61
1717996428,76,58
1717996429,73,56
1717996430,77,58
1717996431,78,60
1717996432,76,60
1717996433,81,36
1717996434,79,62
1717996435,74,50
1717996436,81,40
1717996438,100,26
1717996439,81,62
1717996440,100,34
1717996441,74,57
1717996442,81,40
1717996443,74,59
1717996444,79,58
1717996445,80,64
1717996446,95,24
1717996447,70,54
1717996448,86,56
1717996449,86,47
1717996450,79,62
1717996451,68,54
1717996452,71,57
1717996453,75,58
1717996455,100,25
1717996456,76,59
1717996457,81,63
1717996458,95,26
1717996459,75,58
1717996460,78,25
1717996461,84,46
1717996462,76,58
1717996463,75,56
1717996464,73,61
1717996465,73,56
1717996466,75,52
1717996467,100,26
1717996468,77,54
1717996469,76,55
1717996470,76,55
1717996472,77,56
1717996473,72,52
1717996474,73,54
1717996475,75,55
1717996476,76,56
1717996477,75,55
1717996478,72,53
1717996479,77,60
1717996480,74,47
1717996481,77,55
1717996482,77,59
1717996483,73,56
1717996484,79,62
1717996485,68,53
1717996486,67,53
1717996488,100,27
1717996489,92,32
1717996490,75,59
1717996491,98,29
1717996492,76,58
1717996493,100,26
1717996494,83,53
1717996495,78,55
1717996496,100,28
1717996497,74,52
1717996498,90,31
1717996499,73,51
1717996500,78,54
1717996501,71,48
1717996502,74,52
1717996503,85,44
1717996505,76,53
1717996506,77,49
1717996507,0,0
1717996508,73,52
1717996509,100,26
1717996510,73,53
1717996511,77,53
1717996512,75,52
1717996513,100,26
1717996514,77,54
1717996515,73,52
1717996516,74,53
1717996517,100,26
1717996518,71,51
1717996519,75,54
1717996520,76,54
1717996521,100,25
1717996523,71,50
1717996524,80,56
1717996525,86,45
1717996526,81,58
1717996527,75,33
1717996528,74,54
1717996529,100,26
1717996530,100,26
1717996531,72,51
1717996532,80,57
1717996533,74,52
1717996534,79,55
1717996535,75,51
1717996536,81,56
1717996537,100,27
1717996538,81,56
1717996540,100,27
1717996541,73,52
1717996542,76,54
1717996543,92,25
1717996544,83,44
1717996545,7,5
1717996546,75,56
1717996547,76,56
1717996548,100,29
1717996549,71,52
1717996550,72,57
1717996551,74,56
1717996552,84,37
1717996553,74,54
1717996554,100,25
1717996556,79,47
1717996557,75,53
1717996558,70,50
1717996559,74,50
1717996560,75,53
1717996561,77,54
1717996562,72,47
1717996563,69,57
1717996564,90,30
1717996565,76,56
1717996566,76,54
1717996567,69,49
1717996568,76,54
1717996569,74,53
1717996570,73,52
1717996571,73,55
1717996573,93,26
1717996574,95,29
1717996575,100,26
1717996576,100,27
1717996577,74,54
1717996578,74,54
1717996579,76,55
1717996580,70,51
